ORDER,X0,T,P,TC,SV,Idx,TRAIN RMSE,TRAIN R^2,TRAINED CASES,TRAINING TIME,TEST RMSE,TEST R^2,TESTED CASES,ERROR
0.5,0.3616738265132058,0.004155944173285523,0.2558311785844346,-0.16395293692331056,0.4043278108783248,0.2803676192987771,0.9990319940902497,751000,16.20413327217102,0.28099418571579027,0.9999609723596278,150200,0.004233055334471647
1.0,0.6019364625680663,-0.06917727042137606,0.17228600618999015,0.0711784137408589,-0.004971823863166145,0.26817547595160557,0.9991128973482041,409500,8.604998588562012,0.2679560401847509,0.999964512847537,81900,0.004037542983213134
1.5,0.5597679140494297,-0.33953721624578653,0.10772224045521402,0.1415049843263622,0.41341541867130366,0.2739859023809753,0.9990741186671043,1270500,26.612967014312744,0.27252571250100655,0.9999632894940244,254100,0.0041214902562334765
2.0,0.566015587940495,-0.16695365816402874,0.11668836818437053,0.34553889664693205,0.021346320027876883,0.2759022986104828,0.9990632020911048,687500,14.774073123931885,0.275717545447943,0.9999624294525924,137500,0.004178730141645896
2.5,0.6291286631611127,-0.03993577858404843,0.06566713506147046,-0.05508086234477212,0.20839820703578854,0.2618546466687842,0.9991542433182004,828500,17.034966230392456,0.26269482774997177,0.999965887028513,165700,0.003975495161407655
3.0,0.621604591737877,0.13395468750497228,0.15980348650312515,-0.4419477434633992,0.3923062329324571,0.2699749817138757,0.9991009072631526,819000,16.991968154907227,0.2699640913345478,0.9999639743720855,163800,0.0040715914609310115
3.5,0.641601339781674,-0.039695707339321755,0.08499788537887663,-0.17028406002509194,0.3450769487690168,0.26667345325363384,0.9991221906069332,996000,20.667027950286865,0.2686009810308767,0.9999643345152984,199200,0.004036374677799197
4.0,0.6431005484183807,-0.15942303724229248,0.08434815328970538,0.17941586207418117,0.11760622282226613,0.2631462564847931,0.9991456778112517,750000,15.244991540908813,0.26187781831040025,0.999966103189326,150000,0.003953665700134179
4.5,0.6365311723016124,-0.09779637756314767,0.13387122199452864,-0.2324398768809586,0.59356920331057,0.27980152336390496,0.9990334890657767,1230500,25.324998140335083,0.2806316806769404,0.9999610701059047,246100,0.004198399594124497
5.0,0.6328360619518112,-0.1422973157819461,0.14778673119579314,0.10409404739154769,0.25499544491183107,0.2712911856208008,0.999092209221496,792500,17.074031114578247,0.27167547056062874,0.9999635168153813,158500,0.004092138571543577
5.5,0.638008298436566,-0.08961431083116726,0.03430219552507013,0.14253523027692305,0.26491812350156885,0.26617087481065727,0.9991259665957826,759000,15.35499882698059,0.26583718481803187,0.9999650664565894,151800,0.004006152132131868
6.0,0.6176551839126585,-0.04483034122671965,0.058158527016689734,0.34611109018755587,0.03443636828366845,0.2720539134973025,0.999087945327391,725000,15.112993240356445,0.27286658388050306,0.9999631997896576,145000,0.0041157913132367835
6.5,0.6431525902898269,-0.12694788803443804,0.04256323354800324,0.03124763204551742,0.5852508789787207,0.2759242263435738,0.9990604305705287,914500,19.05810260772705,0.27595872679584726,0.9999623556221576,182900,0.004127462484084977
7.0,0.6565289424531622,-0.41724157934666756,-0.001793576083375023,0.5759072581620568,0.6240979081988772,0.28224757411901724,0.9990167602484776,1369500,27.483970880508423,0.2818711405220901,0.9999607255063317,273900,0.00419507646650677
7.5,0.6360663666393416,-0.1567095471625187,0.05531193837488591,0.2768654605040074,0.47313391083800765,0.274283725195785,0.9990720970406394,917500,18.735987186431885,0.27559169936495026,0.9999624581655209,183500,0.0041247766428247
8.0,0.6474380444452927,-0.19789141570557897,0.03825080699543026,0.39215025200514825,0.37125506473415587,0.2709706754474252,0.999094004234759,753500,15.281034708023071,0.27006599568854794,0.9999639479137913,150700,0.004055790279447735
8.5,0.6090670172610738,-0.13831204488057577,0.14834669837964687,0.29279514914917687,0.7747618841432943,0.29600711801962165,0.9989200443161589,647500,13.53299856185913,0.29508831570500565,0.9999569586063133,129500,0.0043806161702402485
9.0,0.6399183071871506,0.029372722349873794,0.09780136910083276,0.05501692874788292,0.041222062693209,0.26002534141823885,0.9991659511389503,829000,16.992036819458008,0.26042932614348385,0.999966475767183,165800,0.0039316918413161385
9.5,0.6377246020076099,0.039016348920442354,0.19979305866669306,-0.010374424960467584,0.3554231232107779,0.2815313527691231,0.9990169252311486,121000,3.228992223739624,0.2820929585444069,0.9999606596055418,24200,0.00418679163648698
10.0,0.6295690461659571,0.1090061904688281,0.09648557347777674,-0.2614338575319967,0.5545061207325657,0.27293340263250265,0.9990812210995905,790500,16.022995948791504,0.272907372034327,0.9999631874469357,158100,0.00408043118695981
